gutenberg_id	text
150	By Zeus, he said, the problem to be solved is anything but easy.
150	
150	Why yes, I said, but the fact is that when a man is out of his depth,
150	whether he has fallen into a little swimming bath or into mid-ocean, he
150	has to swim all the same.
150	
150	Very true.
150	
150	And must not we swim and try to reach the shore:  we will hope that
150	Arion's dolphin or some other miraculous help may save us?
150	
150	I suppose so, he said.
150	
150	Well then, let us see if any way of escape can be found.  We
150	acknowledged--did we not? that different natures ought to have
150	different pursuits, and that men's and women's natures are different.
150	And now what are we saying?--that different natures ought to have the
150	same pursuits,--this is the inconsistency which is charged upon us.
150	
150	Precisely.
150	
150	Verily, Glaucon, I said, glorious is the power of the art of
150	contradiction!
150	
150	Why do you say so?
150	
150	Because I think that many a man falls into the practice against his
150	will.  When he thinks that he is reasoning he is really disputing, just
150	because he cannot define and divide, and so know that of which he is
150	speaking; and he will pursue a merely verbal opposition in the spirit
150	of contention and not of fair discussion.
150	
150	Yes, he replied, such is very often the case; but what has that to do
150	with us and our argument?
150	
150	A great deal; for there is certainly a danger of our getting
150	unintentionally into a verbal opposition.
150	
150	In what way?
150	
150	Why, we valiantly and pugnaciously insist upon the verbal truth, that
150	different natures ought to have different pursuits, but we never
150	considered at all what was the meaning of sameness or difference of
150	nature, or why we distinguished them when we assigned different
150	pursuits to different natures and the same to the same natures.
150	
150	Why, no, he said, that was never considered by us.
150	
150	I said:  Suppose that by way of illustration we were to ask the
150	question whether there is not an opposition in nature between bald men
150	and hairy men; and if this is admitted by us, then, if bald men are
150	cobblers, we should forbid the hairy men to be cobblers, and conversely?
150	
150	That would be a jest, he said.
150	
150	Yes, I said, a jest; and why? because we never meant when we
150	constructed the State, that the opposition of natures should extend to
150	every difference, but only to those differences which affected the
150	pursuit in which the individual is engaged; we should have argued, for
150	example, that a physician and one who is in mind a physician may be
150	said to have the same nature.
150	
150	True.
150	
150	Whereas the physician and the carpenter have different natures?
150	
150	Certainly.
150	
150	And if, I said, the male and female sex appear to differ in their
150	fitness for any art or pursuit, we should say that such pursuit or art
150	ought to be assigned to one or the other of them; but if the difference
150	consists only in women bearing and men begetting children, this does
150	not amount to a proof that a woman differs from a man in respect of the
150	sort of education she should receive; and we shall therefore continue
150	to maintain that our guardians and their wives ought to have the same
150	pursuits.
150	
150	Very true, he said.
150	
150	Next, we shall ask our opponent how, in reference to any of the
150	pursuits or arts of civic life, the nature of a woman differs from that
150	of a man?
150	
150	That will be quite fair.
150	
150	And perhaps he, like yourself, will reply that to give a sufficient
150	answer on the instant is not easy; but after a little reflection there
150	is no difficulty.
150	
150	Yes, perhaps.
150	
150	Suppose then that we invite him to accompany us in the argument, and
